"activity_log_id","user_id","element_id","entity_id","action_id","logged_at"
1033,1,1,1,1000000,2026-01-20 11:20:50.338
1034,1,1,1,1000005,2026-01-20 11:22:40.732
1035,1,2,1,1000004,2026-01-20 11:25:30.270
1036,1,2,1,1000005,2026-01-20 11:30:03.169
1037,1,1,1,1000004,2026-01-20 11:38:24.194
1038,1,1,1,1000005,2026-01-20 11:40:58.726
1039,1,1,1,1000005,2026-01-20 11:44:33.234
1040,2,3,1,1000000,2026-01-20 13:13:20.406
1041,3,5,1,1000004,2026-01-20 17:12:02.265
1042,3,4,1,1000000,2026-01-20 17:17:57.915
1043,3,5,1,1000005,2026-01-20 17:24:14.989
1044,3,4,1,1000004,2026-01-20 17:26:13.875
1045,3,1,1,1000005,2026-01-20 17:37:28.252
1046,3,6,1,1000005,2026-01-20 17:38:04.675
1047,1,1,1,1000005,2026-01-21 10:45:36.233
1048,2,3,1,1000000,2026-01-21 14:14:09.578
1049,3,5,1,1000005,2026-01-21 17:43:46.083
1050,1,2,1,1000005,2026-01-22 09:42:48.602
1051,1,1,1,1000004,2026-01-22 09:52:13.165
1052,1,1,1,1000004,2026-01-22 10:00:02.406
1053,1,1,1,1000005,2026-01-22 11:04:56.590
1054,1,2,1,1000005,2026-01-22 11:21:36.382
1055,1,1,1,1000000,2026-01-22 11:33:20.856
1056,1,1,1,1000000,2026-01-22 11:35:20.001
1057,2,3,1,1000005,2026-01-22 13:15:48.981
1058,3,5,1,1000000,2026-01-22 15:28:48.008
1059,3,4,1,1000004,2026-01-22 15:37:01.155
1060,3,5,1,1000000,2026-01-22 15:50:41.212
1061,3,4,1,1000005,2026-01-22 15:59:09.652
1062,3,1,1,1000005,2026-01-22 16:05:26.044
1063,3,1,1,1000000,2026-01-22 16:39:06.334
1064,3,4,1,1000000,2026-01-22 16:45:26.560
1065,3,5,1,1000004,2026-01-22 16:58:12.102
1066,3,6,1,1000005,2026-01-22 17:00:37.396
1067,3,4,1,1000004,2026-01-22 17:18:59.428
1068,1,1,1,1000000,2026-01-23 09:26:03.429
1069,2,3,1,1000004,2026-01-23 14:03:13.440
1070,3,5,1,1000004,2026-01-23 17:21:55.172
1071,1,1,1,1000005,2026-01-26 11:25:17.742
1072,2,3,1,1000004,2026-01-26 14:07:52.160
1073,3,6,1,1000004,2026-01-26 16:59:21.201
1074,1,1,1,1000004,2026-01-27 10:55:39.675
1075,1,2,1,1000004,2026-01-27 11:08:21.293
1076,1,1,1,1000000,2026-01-27 11:20:20.326
1077,1,1,1,1000005,2026-01-27 11:35:38.473
1078,2,3,1,1000005,2026-01-27 13:14:08.142
1079,2,3,1,1000005,2026-01-27 13:18:34.551
1080,2,3,1,1000004,2026-01-27 13:22:36.859
1081,2,3,1,1000000,2026-01-27 13:32:53.268
1082,2,3,1,1000005,2026-01-27 13:42:30.782
1083,2,3,1,1000004,2026-01-27 13:54:02.290
1084,3,4,1,1000004,2026-01-27 17:23:45.342
1085,1,2,1,1000000,2026-01-28 11:03:29.089
1086,2,3,1,1000004,2026-01-28 14:43:09.133
1087,3,6,1,1000005,2026-01-28 17:42:22.270
1088,1,2,1,1000000,2026-01-29 09:49:16.772
1089,2,3,1,1000000,2026-01-29 14:12:01.404
1090,3,6,1,1000000,2026-01-29 15:52:25.686
1091,3,5,1,1000005,2026-01-29 16:30:20.653
1092,3,5,1,1000005,2026-01-29 17:45:48.771
1093,1,1,1,1000005,2026-01-30 11:00:31.248
1094,2,3,1,1000005,2026-01-30 13:59:39.968
1095,2,3,1,1000005,2026-01-30 14:04:06.885
1096,2,3,1,1000005,2026-01-30 14:09:43.738
1097,2,3,1,1000005,2026-01-30 14:12:43.465
1098,2,3,1,1000004,2026-01-30 14:18:48.774
1099,2,3,1,1000004,2026-01-30 14:20:34.847
1100,2,3,1,1000000,2026-01-30 14:25:29.417
1101,3,4,1,1000000,2026-01-30 16:07:58.771
1102,1,2,1,1000005,2026-02-02 10:24:46.191
1103,2,3,1,1000005,2026-02-02 13:32:00.981
1104,3,4,1,1000000,2026-02-02 16:45:20.109
1105,1,2,1,1000004,2026-02-03 10:21:07.109
1106,2,3,1,1000004,2026-02-03 12:53:13.019
1107,3,1,1,1000005,2026-02-03 16:51:37.198
1108,3,5,1,1000000,2026-02-03 17:04:33.590
1109,3,4,1,1000004,2026-02-03 17:09:05.901
1110,3,6,1,1000004,2026-02-03 17:17:33.620
1111,3,1,1,1000000,2026-02-03 17:20:38.332
1112,3,6,1,1000000,2026-02-03 17:22:18.483
1113,1,1,1,1000000,2026-02-04 11:16:17.044
1114,1,1,1,1000004,2026-02-04 11:23:01.703
1115,1,1,1,1000004,2026-02-04 11:26:03.468
1116,2,3,1,1000005,2026-02-04 13:36:02.721
1117,3,1,1,1000000,2026-02-04 17:04:32.660
1118,3,6,1,1000004,2026-02-04 17:31:08.416
1119,3,4,1,1000000,2026-02-04 17:41:53.170
1120,1,1,1,1000005,2026-02-05 10:49:19.913
1121,2,3,1,1000005,2026-02-05 13:38:10.190
1122,3,5,1,1000000,2026-02-05 16:39:12.826
1123,1,1,1,1000005,2026-02-06 11:30:39.076
1124,2,3,1,1000000,2026-02-06 14:24:24.237
1125,3,4,1,1000000,2026-02-06 16:59:34.381
1126,1,2,1,1000000,2026-02-09 11:26:41.494
1127,2,3,1,1000005,2026-02-09 14:44:46.947
1128,2,3,1,1000004,2026-02-09 14:46:17.655
1129,2,3,1,1000005,2026-02-09 14:46:40.607
1130,2,3,1,1000004,2026-02-09 14:46:54.028
1131,3,1,1,1000000,2026-02-09 17:42:47.309
1132,1,2,1,1000000,2026-02-10 09:33:36.057
1133,1,2,1,1000004,2026-02-10 10:26:39.158
1134,1,2,1,1000004,2026-02-10 11:08:04.834
1135,1,1,1,1000000,2026-02-10 11:08:47.145
1136,1,2,1,1000005,2026-02-10 11:14:47.719
1137,1,1,1,1000004,2026-02-10 11:22:31.768
1138,1,2,1,1000000,2026-02-10 11:23:12.565
1139,1,1,1,1000005,2026-02-10 11:33:18.252
1140,2,3,1,1000004,2026-02-10 13:57:50.008
1141,3,1,1,1000005,2026-02-10 15:43:58.635
1142,1,1,1,1000005,2026-02-11 11:37:29.333
1143,2,3,1,1000005,2026-02-11 13:36:44.910
1144,2,3,1,1000005,2026-02-11 13:37:22.036
1145,2,3,1,1000000,2026-02-11 13:56:46.665
1146,2,3,1,1000000,2026-02-11 13:56:53.689
1147,2,3,1,1000005,2026-02-11 13:57:30.977
1148,2,3,1,1000005,2026-02-11 14:12:34.932
1149,2,3,1,1000005,2026-02-11 14:18:52.504
1150,2,3,1,1000000,2026-02-11 14:30:42.273
1151,2,3,1,1000005,2026-02-11 14:44:58.530
1152,2,3,1,1000005,2026-02-11 14:47:17.601
1153,3,4,1,1000000,2026-02-11 15:47:49.479
1154,1,1,1,1000004,2026-02-12 11:32:32.986
1155,2,3,1,1000005,2026-02-12 12:50:33.051
1156,3,1,1,1000005,2026-02-12 16:22:43.438
1157,1,2,1,1000000,2026-02-13 10:49:04.846
1158,2,3,1,1000004,2026-02-13 14:41:04.104
1159,3,6,1,1000005,2026-02-13 17:51:22.348
1160,1,1,1,1000000,2026-02-16 11:08:48.572
1161,2,3,1,1000004,2026-02-16 14:22:20.578
1162,3,6,1,1000004,2026-02-16 17:31:53.413
1163,1,2,1,1000005,2026-02-17 11:41:51.772
1164,2,3,1,1000005,2026-02-17 14:38:25.284
1165,3,1,1,1000000,2026-02-17 17:06:27.084
1166,1,2,1,1000000,2026-02-18 11:45:13.864
1167,2,3,1,1000004,2026-02-18 13:24:51.525
1168,3,1,1,1000004,2026-02-18 17:39:24.241
1169,1,1,1,1000004,2026-02-19 11:35:23.093
1170,2,3,1,1000000,2026-02-19 13:21:08.106
1171,3,5,1,1000004,2026-02-19 17:20:54.911
1172,1,1,1,1000004,2026-02-20 09:33:38.573
1173,2,3,1,1000004,2026-02-20 14:26:29.878
1174,3,5,1,1000000,2026-02-20 17:19:59.187
1175,3,1,1,1000004,2026-02-20 17:20:12.935
1176,3,6,1,1000005,2026-02-20 17:21:09.281
1177,3,5,1,1000000,2026-02-20 17:21:19.955
1178,3,5,1,1000004,2026-02-20 17:21:23.653
1179,3,1,1,1000005,2026-02-20 17:22:15.751
1180,3,6,1,1000005,2026-02-20 17:25:59.282
1181,3,1,1,1000005,2026-02-20 17:31:12.083
1182,3,4,1,1000000,2026-02-20 17:33:10.960
1183,1,1,1,1000000,2026-02-23 11:52:09.874
1184,2,3,1,1000005,2026-02-23 14:21:04.478
1185,3,4,1,1000000,2026-02-23 17:38:56.540
1186,1,2,1,1000005,2026-02-24 10:07:48.153
1187,1,2,1,1000005,2026-02-24 10:27:39.254
1188,1,1,1,1000004,2026-02-24 10:46:11.058
1189,1,1,1,1000005,2026-02-24 10:47:38.209
1190,1,2,1,1000004,2026-02-24 11:10:24.433
1191,1,1,1,1000005,2026-02-24 11:40:23.547
1192,2,3,1,1000005,2026-02-24 14:19:49.202
1193,3,4,1,1000004,2026-02-24 16:24:50.298
1194,1,2,1,1000000,2026-02-25 11:05:56.770
1195,1,1,1,1000005,2026-02-25 11:24:46.919
1196,1,1,1,1000005,2026-02-25 11:29:28.644
1197,1,2,1,1000000,2026-02-25 11:37:19.297
1198,1,2,1,1000005,2026-02-25 11:37:44.182
1199,2,3,1,1000005,2026-02-25 13:00:27.237
1200,3,4,1,1000004,2026-02-25 17:05:18.607
1201,3,1,1,1000000,2026-02-25 17:14:08.315
1202,3,4,1,1000000,2026-02-25 17:14:09.634
1203,3,6,1,1000000,2026-02-25 17:18:45.874
1204,3,4,1,1000004,2026-02-25 17:19:08.576
1205,3,5,1,1000000,2026-02-25 17:38:25.973
1206,1,1,1,1000005,2026-02-26 11:21:33.493
1207,2,3,1,1000005,2026-02-26 13:27:16.653
1208,3,6,1,1000000,2026-02-26 16:41:19.429
1209,1,2,1,1000000,2026-02-27 10:31:48.859
1210,2,3,1,1000004,2026-02-27 14:08:39.677
1211,2,3,1,1000000,2026-02-27 14:22:06.499
1212,2,3,1,1000000,2026-02-27 14:26:24.438
1213,2,3,1,1000004,2026-02-27 14:26:37.083
1214,2,3,1,1000004,2026-02-27 14:29:27.418
1215,2,3,1,1000000,2026-02-27 14:36:46.595
1216,2,3,1,1000000,2026-02-27 14:39:44.910
1217,2,3,1,1000005,2026-02-27 14:45:51.225
1218,2,3,1,1000000,2026-02-27 14:46:29.670
1219,3,1,1,1000000,2026-02-27 17:04:52.860
1220,1,2,1,1000005,2026-03-02 11:48:25.721
1221,2,3,1,1000000,2026-03-02 13:59:16.734
1222,3,1,1,1000000,2026-03-02 17:35:35.132
1223,1,1,1,1000000,2026-03-03 11:17:43.805
1224,2,3,1,1000004,2026-03-03 14:27:39.280
1225,3,5,1,1000000,2026-03-03 17:15:55.001
1226,1,1,1,1000004,2026-03-04 09:52:13.093
1227,2,3,1,1000005,2026-03-04 13:42:49.893
1228,3,1,1,1000004,2026-03-04 15:42:29.451
1229,3,5,1,1000000,2026-03-04 16:14:23.534
1230,3,1,1,1000000,2026-03-04 16:19:22.427
1231,3,6,1,1000004,2026-03-04 16:21:07.252
1232,3,4,1,1000004,2026-03-04 16:25:03.029
1233,3,6,1,1000000,2026-03-04 17:03:22.604
1234,3,1,1,1000000,2026-03-04 17:08:00.800
1235,3,6,1,1000000,2026-03-04 17:11:20.162
1236,3,4,1,1000000,2026-03-04 17:23:01.510
1237,3,1,1,1000000,2026-03-04 17:25:16.742
1238,1,1,1,1000005,2026-03-05 11:22:07.954
1239,2,3,1,1000000,2026-03-05 12:56:38.496
1240,2,3,1,1000004,2026-03-05 12:56:57.568
1241,2,3,1,1000005,2026-03-05 13:30:31.399
1242,2,3,1,1000000,2026-03-05 13:40:48.129
1243,2,3,1,1000005,2026-03-05 13:43:33.840
1244,2,3,1,1000004,2026-03-05 13:44:02.516
1245,2,3,1,1000005,2026-03-05 13:57:30.801
1246,2,3,1,1000000,2026-03-05 13:58:19.327
1247,2,3,1,1000005,2026-03-05 14:02:16.037
1248,2,3,1,1000005,2026-03-05 14:34:45.610
1249,3,4,1,1000000,2026-03-05 17:28:03.074
1250,1,1,1,1000005,2026-03-06 10:50:04.717
1251,1,2,1,1000000,2026-03-06 11:22:32.119
1252,2,3,1,1000005,2026-03-06 13:34:57.209
1253,3,5,1,1000000,2026-03-06 17:09:00.868
1254,1,2,1,1000004,2026-03-09 11:05:03.865
1255,2,3,1,1000005,2026-03-09 14:05:02.336
1256,3,6,1,1000004,2026-03-09 16:29:15.905
1257,1,2,1,1000004,2026-03-10 10:28:51.807
1258,2,3,1,1000005,2026-03-10 14:22:04.727
1259,3,1,1,1000004,2026-03-10 17:27:06.169
1260,1,1,1,1000004,2026-03-11 11:21:47.536
1261,2,3,1,1000005,2026-03-11 12:38:05.578
1262,2,3,1,1000004,2026-03-11 12:43:44.592
1263,2,3,1,1000000,2026-03-11 12:46:50.060
1264,2,3,1,1000000,2026-03-11 13:00:44.360
1265,2,3,1,1000004,2026-03-11 13:02:07.741
1266,2,3,1,1000005,2026-03-11 13:03:00.574
1267,2,3,1,1000004,2026-03-11 13:42:07.410
1268,2,3,1,1000000,2026-03-11 13:55:21.591
1269,2,3,1,1000004,2026-03-11 14:14:28.195
1270,3,1,1,1000004,2026-03-11 17:33:05.271
1271,1,2,1,1000004,2026-03-12 10:53:44.710
1272,2,3,1,1000005,2026-03-12 14:08:06.523
1273,3,4,1,1000005,2026-03-12 16:54:58.643
1274,3,6,1,1000004,2026-03-12 17:22:24.772
1275,1,2,1,1000004,2026-03-13 11:24:27.708
1276,2,3,1,1000000,2026-03-13 13:02:59.326
1277,2,3,1,1000004,2026-03-13 14:44:42.459
1278,3,6,1,1000004,2026-03-13 16:46:09.515
1279,3,5,1,1000000,2026-03-13 17:27:23.151
1280,1,1,1,1000004,2026-03-16 09:50:08.009
1281,1,2,1,1000005,2026-03-16 09:51:30.598
1282,1,1,1,1000000,2026-03-16 09:52:51.927
1283,1,2,1,1000004,2026-03-16 10:00:30.992
1284,1,1,1,1000004,2026-03-16 10:07:45.928
1285,1,2,1,1000000,2026-03-16 10:11:30.733
1286,1,1,1,1000005,2026-03-16 10:50:37.892
1287,1,2,1,1000004,2026-03-16 10:57:49.693
1288,1,1,1,1000004,2026-03-16 10:59:42.970
1289,2,3,1,1000005,2026-03-16 14:07:43.311
1290,3,1,1,1000005,2026-03-16 17:20:23.964
1291,1,1,1,1000005,2026-03-17 10:38:45.129
1292,1,1,1,1000000,2026-03-17 10:55:11.477
1293,1,1,1,1000005,2026-03-17 11:03:06.612
1294,1,1,1,1000000,2026-03-17 11:08:57.204
1295,1,2,1,1000004,2026-03-17 11:12:07.596
1296,1,1,1,1000005,2026-03-17 11:15:15.126
1297,1,2,1,1000000,2026-03-17 11:28:05.934
1298,1,2,1,1000004,2026-03-17 11:29:06.061
1299,1,2,1,1000000,2026-03-17 11:36:32.998
1300,1,2,1,1000005,2026-03-17 11:39:29.910
1301,2,3,1,1000004,2026-03-17 13:25:22.570
1302,3,4,1,1000005,2026-03-17 15:57:16.528
1303,1,1,1,1000005,2026-03-18 11:31:30.289
1304,2,3,1,1000000,2026-03-18 12:30:21.365
1305,2,3,1,1000005,2026-03-18 12:37:56.098
1306,3,1,1,1000004,2026-03-18 17:26:05.063
1307,1,2,1,1000000,2026-03-19 09:43:40.822
1308,1,2,1,1000005,2026-03-19 09:49:59.848
1309,1,1,1,1000005,2026-03-19 09:55:57.922
1310,1,2,1,1000000,2026-03-19 10:20:16.433
1311,1,2,1,1000005,2026-03-19 10:49:09.892
1312,1,2,1,1000000,2026-03-19 11:06:34.027
1313,1,2,1,1000004,2026-03-19 11:39:21.991
1314,2,3,1,1000000,2026-03-19 14:46:29.261
1315,3,5,1,1000004,2026-03-19 17:44:35.892
1316,1,1,1,1000005,2026-03-20 10:40:23.198
1317,1,1,1,1000005,2026-03-20 10:52:59.345
1318,1,2,1,1000000,2026-03-20 11:05:21.411
1319,1,2,1,1000004,2026-03-20 11:10:57.506
1320,1,1,1,1000005,2026-03-20 11:11:08.483
1321,2,3,1,1000004,2026-03-20 14:35:24.800
1322,3,6,1,1000000,2026-03-20 16:55:16.360
1323,1,1,1,1000000,2026-03-23 11:26:07.890
1324,2,3,1,1000000,2026-03-23 13:40:52.025
1325,2,3,1,1000000,2026-03-23 13:56:12.496
1326,2,3,1,1000004,2026-03-23 14:43:36.467
1327,3,4,1,1000005,2026-03-23 17:20:58.602
1328,1,2,1,1000005,2026-03-24 11:09:19.647
1329,2,3,1,1000004,2026-03-24 13:20:28.325
1330,3,6,1,1000005,2026-03-24 17:21:03.131
1331,1,2,1,1000005,2026-03-25 10:28:20.385
1332,2,3,1,1000005,2026-03-25 14:47:56.880
1333,3,5,1,1000005,2026-03-25 16:13:43.221
1334,1,2,1,1000000,2026-03-26 09:17:37.616
1335,1,2,1,1000005,2026-03-26 10:09:13.975
1336,1,1,1,1000004,2026-03-26 10:10:09.719
1337,1,1,1,1000004,2026-03-26 10:13:52.207
1338,1,2,1,1000004,2026-03-26 10:24:54.836
1339,1,1,1,1000005,2026-03-26 11:06:04.518
1340,1,2,1,1000000,2026-03-26 11:15:17.264
1341,1,2,1,1000000,2026-03-26 11:18:27.643
1342,1,1,1,1000004,2026-03-26 11:33:16.615
1343,1,1,1,1000005,2026-03-26 11:34:01.470
1344,2,3,1,1000004,2026-03-26 13:33:39.048
1345,3,6,1,1000000,2026-03-26 17:21:24.697
1346,1,2,1,1000000,2026-03-27 11:09:45.736
1347,2,3,1,1000004,2026-03-27 14:07:09.834
1348,3,6,1,1000000,2026-03-27 17:05:29.546
1349,1,2,1,1000000,2026-03-30 11:19:42.955
1350,2,3,1,1000005,2026-03-30 14:34:02.820
1351,3,5,1,1000000,2026-03-30 16:27:53.966
1352,3,5,1,1000004,2026-03-30 16:33:35.434
1353,3,6,1,1000005,2026-03-30 16:49:08.493
1354,3,5,1,1000000,2026-03-30 16:51:25.296
1355,3,1,1,1000005,2026-03-30 16:54:45.985
1356,3,4,1,1000004,2026-03-30 17:15:47.837
1357,3,4,1,1000000,2026-03-30 17:19:47.248
1358,1,1,1,1000005,2026-03-31 11:21:56.251
1359,2,3,1,1000000,2026-03-31 14:39:53.062
1360,3,1,1,1000004,2026-03-31 17:16:30.554
1361,1,2,1,1000005,2026-01-01 11:38:22.967
1362,2,3,1,1000000,2026-01-01 14:32:45.501
1363,3,1,1,1000004,2026-01-01 15:56:40.317
1364,3,1,1,1000004,2026-01-01 16:02:00.808
1365,3,6,1,1000004,2026-01-01 16:57:41.120
1366,1,2,1,1000004,2026-01-02 11:41:09.344
1367,2,3,1,1000005,2026-01-02 14:37:49.373
1368,3,6,1,1000000,2026-01-02 15:38:09.017
1369,1,2,1,1000005,2026-01-05 11:01:23.447
1370,2,3,1,1000000,2026-01-05 14:15:56.016
1371,3,1,1,1000004,2026-01-05 16:35:50.263
1372,3,5,1,1000004,2026-01-05 16:39:14.775
1373,3,4,1,1000000,2026-01-05 16:49:23.548
1374,3,6,1,1000000,2026-01-05 16:59:51.691
1375,3,6,1,1000005,2026-01-05 17:03:25.291
1376,3,5,1,1000005,2026-01-05 17:04:55.480
1377,3,4,1,1000000,2026-01-05 17:06:39.135
1378,3,1,1,1000004,2026-01-05 17:15:32.910
1379,3,5,1,1000004,2026-01-05 17:30:12.438
1380,3,1,1,1000000,2026-01-05 17:32:13.820
1381,1,1,1,1000004,2026-01-06 09:57:08.779
1382,2,3,1,1000005,2026-01-06 13:39:24.786
1383,2,3,1,1000004,2026-01-06 13:55:46.022
1384,3,6,1,1000000,2026-01-06 17:07:25.184
1385,1,2,1,1000004,2026-01-07 09:35:25.123
1386,1,1,1,1000000,2026-01-07 09:39:27.672
1387,1,1,1,1000000,2026-01-07 09:45:27.583
1388,1,2,1,1000000,2026-01-07 10:30:12.167
1389,1,2,1,1000000,2026-01-07 10:46:57.048
1390,1,1,1,1000005,2026-01-07 10:58:05.140
1391,2,3,1,1000005,2026-01-07 13:31:41.818
1392,3,6,1,1000005,2026-01-07 17:12:34.634
1393,1,2,1,1000004,2026-01-08 11:30:16.754
1394,2,3,1,1000005,2026-01-08 13:33:15.040
1395,2,3,1,1000000,2026-01-08 14:18:38.268
1396,3,4,1,1000000,2026-01-08 17:24:24.545
1397,1,1,1,1000000,2026-01-09 09:20:32.849
1398,1,1,1,1000004,2026-01-09 10:11:49.512
1399,1,2,1,1000000,2026-01-09 10:14:31.538
1400,1,2,1,1000004,2026-01-09 10:25:45.960
1401,1,1,1,1000000,2026-01-09 10:33:54.539
1402,1,2,1,1000000,2026-01-09 10:34:52.628
1403,1,1,1,1000000,2026-01-09 10:44:43.306
1404,1,2,1,1000004,2026-01-09 11:03:17.519
1405,1,1,1,1000005,2026-01-09 11:32:02.583
1406,2,3,1,1000000,2026-01-09 13:52:50.590
1407,3,1,1,1000004,2026-01-09 17:21:59.102
1408,3,5,1,1000005,2026-01-09 17:22:23.900
1409,3,4,1,1000000,2026-01-09 17:22:29.353
1410,3,1,1,1000005,2026-01-09 17:27:19.714
1411,3,5,1,1000004,2026-01-09 17:30:23.481
1412,3,5,1,1000004,2026-01-09 17:33:13.079
1413,3,5,1,1000005,2026-01-09 17:34:53.956
1414,3,5,1,1000004,2026-01-09 17:35:50.445
1415,1,2,1,1000000,2026-01-12 11:42:00.390
1416,2,3,1,1000000,2026-01-12 14:34:56.404
1417,3,5,1,1000004,2026-01-12 17:08:04.978
1418,1,2,1,1000005,2026-01-13 11:34:45.362
1419,2,3,1,1000004,2026-01-13 13:51:07.829
1420,3,1,1,1000004,2026-01-13 16:32:24.505
1421,3,4,1,1000005,2026-01-13 17:00:50.779
1422,3,1,1,1000005,2026-01-13 17:37:02.292
1423,1,1,1,1000000,2026-01-14 11:05:45.075
1424,2,3,1,1000004,2026-01-14 12:59:04.545
1425,2,3,1,1000005,2026-01-14 13:13:22.110
1426,2,3,1,1000005,2026-01-14 13:16:57.666
1427,2,3,1,1000004,2026-01-14 13:23:42.023
1428,2,3,1,1000005,2026-01-14 13:36:27.635
1429,2,3,1,1000000,2026-01-14 13:41:15.427
1430,2,3,1,1000000,2026-01-14 14:00:17.126
1431,2,3,1,1000005,2026-01-14 14:11:15.871
1432,2,3,1,1000004,2026-01-14 14:18:16.054
1433,2,3,1,1000005,2026-01-14 14:32:12.021
1434,3,6,1,1000004,2026-01-14 17:10:30.605
1435,3,6,1,1000004,2026-01-14 17:21:05.441
1436,3,4,1,1000004,2026-01-14 17:29:54.302
1437,3,5,1,1000005,2026-01-14 17:42:28.875
1438,3,5,1,1000004,2026-01-14 17:43:15.061
1439,1,2,1,1000004,2026-01-15 10:39:02.540
1440,2,3,1,1000000,2026-01-15 13:51:22.127
1441,3,5,1,1000000,2026-01-15 15:37:31.597
1442,1,1,1,1000004,2026-01-16 11:32:06.974
1443,2,3,1,1000005,2026-01-16 14:30:56.636
1444,3,1,1,1000005,2026-01-16 17:24:36.042
1445,3,1,1,1000004,2026-01-16 17:32:33.108
1446,1,1,1,1000005,2026-01-19 11:01:59.059
1447,2,3,1,1000000,2026-01-19 14:38:41.479
1448,3,4,1,1000004,2026-01-19 17:26:00.586
1449,1,1,1,1000000,2026-01-20 11:41:56.515
1450,2,3,1,1000004,2026-01-20 12:19:49.330
1451,3,1,1,1000000,2026-01-20 17:07:40.550
1452,1,2,1,1000005,2026-01-21 11:36:48.035
1453,2,3,1,1000005,2026-01-21 14:24:06.680
1454,3,5,1,1000000,2026-01-21 17:12:38.852
1455,1,2,1,1000005,2026-01-22 09:54:18.903
1456,2,3,1,1000000,2026-01-22 14:43:46.252
1457,3,6,1,1000000,2026-01-22 17:16:46.892
1458,1,1,1,1000005,2026-01-23 09:56:25.947
1459,2,3,1,1000004,2026-01-23 14:10:04.207
1460,3,6,1,1000004,2026-01-23 16:58:24.374
1461,1,1,1,1000005,2026-01-26 10:23:32.505
1462,2,3,1,1000004,2026-01-26 13:32:37.318
1463,2,3,1,1000000,2026-01-26 13:47:53.104
1464,2,3,1,1000000,2026-01-26 13:53:02.814
1465,2,3,1,1000004,2026-01-26 14:01:58.569
1466,2,3,1,1000004,2026-01-26 14:02:24.540
1467,2,3,1,1000000,2026-01-26 14:06:03.435
1468,2,3,1,1000004,2026-01-26 14:10:37.574
1469,2,3,1,1000000,2026-01-26 14:11:04.170
1470,2,3,1,1000005,2026-01-26 14:14:22.960
1471,3,6,1,1000004,2026-01-26 16:58:06.719
1472,1,1,1,1000005,2026-01-27 10:45:32.493
1473,2,3,1,1000000,2026-01-27 13:09:49.413
1474,3,1,1,1000005,2026-01-27 17:12:06.270
1475,1,2,1,1000005,2026-01-28 09:24:58.671
1476,1,2,1,1000004,2026-01-28 09:41:24.435
1477,1,2,1,1000004,2026-01-28 10:00:03.029
1478,1,1,1,1000004,2026-01-28 10:14:56.621
1479,1,1,1,1000005,2026-01-28 10:38:26.774
1480,1,1,1,1000005,2026-01-28 10:51:44.129
1481,1,2,1,1000005,2026-01-28 10:58:04.468
1482,1,1,1,1000000,2026-01-28 10:58:31.621
1483,1,1,1,1000004,2026-01-28 11:01:55.279
1484,1,2,1,1000000,2026-01-28 11:11:16.435
1485,2,3,1,1000005,2026-01-28 13:59:35.902
1486,3,6,1,1000004,2026-01-28 15:39:47.767
1487,3,4,1,1000004,2026-01-28 16:09:59.848
1488,3,1,1,1000000,2026-01-28 17:24:17.962
1489,3,1,1,1000005,2026-01-28 17:32:28.052
1490,1,1,1,1000000,2026-01-29 11:34:09.021
1491,2,3,1,1000004,2026-01-29 14:51:48.917
1492,3,4,1,1000004,2026-01-29 15:56:43.706
1493,1,2,1,1000005,2026-01-30 11:31:58.157
1494,2,3,1,1000005,2026-01-30 13:42:24.013
1495,3,4,1,1000005,2026-01-30 17:43:49.962
1496,1,2,1,1000005,2026-02-02 10:44:53.958
1497,2,3,1,1000005,2026-02-02 12:41:12.070
1498,3,6,1,1000005,2026-02-02 17:37:19.119
1499,1,2,1,1000005,2026-02-03 11:37:03.929
1500,2,3,1,1000004,2026-02-03 14:16:02.128
1501,2,3,1,1000005,2026-02-03 14:16:42.099
1502,2,3,1,1000004,2026-02-03 14:19:40.829
1503,2,3,1,1000004,2026-02-03 14:19:42.131
1504,2,3,1,1000005,2026-02-03 14:20:31.512
1505,2,3,1,1000004,2026-02-03 14:21:50.411
1506,2,3,1,1000000,2026-02-03 14:35:32.552
1507,2,3,1,1000005,2026-02-03 14:36:46.424
1508,2,3,1,1000004,2026-02-03 14:37:03.875
1509,3,6,1,1000005,2026-02-03 17:13:09.995
1510,1,2,1,1000000,2026-02-04 11:22:12.620
1511,2,3,1,1000004,2026-02-04 13:29:11.630
1512,3,5,1,1000004,2026-02-04 16:47:03.678
1513,1,1,1,1000004,2026-02-05 10:27:51.166
1514,1,1,1,1000000,2026-02-05 10:28:47.497
1515,1,1,1,1000005,2026-02-05 10:33:44.301
1516,1,1,1,1000004,2026-02-05 10:34:00.897
1517,1,1,1,1000005,2026-02-05 10:37:48.905
1518,1,1,1,1000005,2026-02-05 10:40:13.008
1519,1,2,1,1000005,2026-02-05 11:30:16.199
1520,2,3,1,1000000,2026-02-05 14:48:25.458
1521,2,3,1,1000000,2026-02-05 14:49:14.282
1522,2,3,1,1000005,2026-02-05 14:49:15.403
1523,2,3,1,1000000,2026-02-05 14:49:54.705
1524,2,3,1,1000004,2026-02-05 14:49:56.994
1525,2,3,1,1000005,2026-02-05 14:51:01.981
1526,3,5,1,1000004,2026-02-05 17:50:15.574
1527,1,1,1,1000004,2026-02-06 10:58:23.228
1528,1,1,1,1000000,2026-02-06 11:03:53.103
1529,1,2,1,1000005,2026-02-06 11:06:53.863
1530,1,1,1,1000005,2026-02-06 11:15:59.640
